OBJECTID,NAME,PLZ,GPLZ,CANTON,CANTON_NR,BFSNR,CASES,SUBMISSIONS,FRACTION,POPULATION_AGGREGATED,SUBMISSIONS_PER_100K,CASES_PER_100K,Shape__Area,Shape__Length,Shape__Area_2,Shape__Length_2
429,Vuisternens-devant-Romont,1687,1687,FR,10,2113,0,0,0,1157,0,0,17550879.1621094,32906.9128123828,8272072.7956543,22588.980043987
430,Lieffrens,1688,1688,FR,10,2113,0,0,0,387,0,0,10632827.7729492,16076.8426947049,5015267.29492188,11041.8342045927
431,Le Châtelard-près-Romont,1689,1689,FR,10,2067,0,0,0,389,0,0,15816625.6855469,19118.4393314801,7449198.53955078,13121.4323611029
432,Villaz-St-Pierre,1690,1690,FR,10,2117,0,0,0,1770,0,0,22186033.953125,24337.0147992886,10431960.354248,16690.3720709093
433,Villarimboud,1691,1691,FR,10,2117,0,0,0,554,0,0,11497612.4394531,16120.0141154953,5401996.30566406,11051.7524762213
434,Massonnens,1692,1692,FR,10,2086,0,0,0,537,0,0,9167709.67138672,15913.3585754205,4314377.5144043,10916.5291709372
435,Orsonnens,1694,1694,FR,10,2114,0,0,0,1448,0,0,31214362.6396484,31681.4535292097,14684193.6582031,21729.9862261012
436,Estavayer-le-Gibloux,1695,1695,FR,10,2236,0,0,0,1321,0,0,22021137.5751953,25959.3492646258,10357602.8852539,17802.9071904146
437,Vuisternens-en-Ogoz,1696,1696,FR,10,2236,0,0,0,1062,0,0,13069804.2739258,15103.133215584,6148984.375,10362.4131817164
438,La Joux FR,1697,1697,FR,10,2113,0,0,0,435,0,0,12790326.4614258,19340.4600391367,6035176.49365234,13287.231835152
439,Bouloz,1699,1699,FR,10,2337,0,0,0,1232,0,0,20293740.7470703,25773.7068226752,9582824.56884766,17708.8708634374
440,Fribourg 1,1700,1700,FR,10,2196,0,4,0,36506,10.9571,0,22489600.3168945,25852.5087090666,10540678.659668,17698.3371801056
441,Tafers,1712,1712,FR,10,2306,0,0,0,3321,0,0,21630531.4321289,23809.043058789,10135844.4055176,16297.6800815228
442,St. Antoni,1713,1713,FR,10,2302,0,0,0,1672,0,0,20929200.5908203,22276.4603147872,9804774.64379883,15245.2881167023
443,Heitenried,1714,1714,FR,10,2296,0,0,0,1910,0,0,34415880.7143555,27688.3927959051,16117729.0908203,18942.4073328846
444,Alterswil FR,1715,1715,FR,10,2291,0,0,0,1855,0,0,28864558.8037109,30270.64460252,13537348.421875,20732.0267504486
445,Schwarzsee,1716,1716,FR,10,2299,0,0,0,3313,0,0,128773763.473145,67423.8498524788,60627601.0639648,46247.7775669605
446,St. Ursen,1717,1717,FR,10,2304,0,0,0,1326,0,0,29875240.5419922,31098.3296228823,14011682.9736328,21304.4877984372
447,Rechthalten,1718,1718,FR,10,2301,0,0,0,1232,0,0,18332499.574707,20521.0991849524,8605485.35864258,14059.0521476582
448,Brünisried,1719,1719,FR,10,2292,0,0,0,1067,0,0,10899721.5854492,14921.9911521865,5117987.72973633,10224.7011030332
449,Chésopelloz,1720,1720,FR,10,2183,0,0,0,2705,0,0,12526146.8720703,19747.8024997321,5871240.32495117,13523.9687984123
450,Cormérod,1721,1721,FR,10,2272,0,0,0,2075,0,0,24370978.3330078,23107.6800514945,11400716.3657227,15807.5082032738
451,Bourguillon,1722,1722,FR,10,2196,0,0,0,671,0,0,2131248.04492188,6016.8554858718,999192.706787109,4120.4782290131
452,Villarsel-sur-Marly,1723,1723,FR,10,2230,0,0,0,8390,0,0,29644178.5561523,31193.2230911104,13909386.5124512,21366.0418313264
453,Bonnefontaine,1724,1724,FR,10,2220,0,0,0,3693,0,0,43525528.5742188,35140.3060842556,20455512.2624512,24087.8215761333
454,Posieux,1725,1725,FR,10,2233,0,0,0,1337,0,0,14578810.0961914,21112.99074734,6841873.23217773,14463.6915347391
455,Posat,1726,1726,FR,10,2236,0,0,0,2404,0,0,21393289.1000977,24397.0179930455,10056252.9846191,16723.001403774
456,Corpataux,1727,1727,FR,10,2236,0,0,0,1335,0,0,9231793.61914063,16489.7572986857,4337215.15600586,11304.878281658
457,Rossens FR,1728,1728,FR,10,2236,0,0,0,1396,0,0,11136040.980957,17309.8124684092,5235567.95043945,11866.1860896678
458,Ecuvillens,1730,1730,FR,10,2233,0,0,0,1176,0,0,11121899.9838867,15380.4975977062,5222650.62255859,10539.671155917
459,Ependes FR,1731,1731,FR,10,2189,0,0,0,1096,0,0,11946528.5737305,14643.322227638,5609523.07348633,10033.451441732
460,Arconciel,1732,1732,FR,10,2171,0,0,0,951,0,0,12975291.0063477,21274.337312084,6093887.66748047,14580.0848694865
461,Treyvaux,1733,1733,FR,10,2226,0,0,0,1559,0,0,24240101.8857422,28647.514342654,11395934.2124023,19650.2556124704
462,Tentlingen,1734,1734,FR,10,2307,0,0,0,1364,0,0,7652876.61816406,15766.3557956963,3592037.16674805,10800.3191929821
463,Giffers,1735,1735,FR,10,2294,0,0,0,1662,0,0,11466654.1879883,20585.7006150569,5384594.60400391,14106.1301888872
464,St. Silvester,1736,1736,FR,10,2303,0,0,0,908,0,0,14989708.4619141,20617.2367763765,7043469.25878906,14131.1624570873
465,Plasselb,1737,1737,FR,10,2300,0,0,0,1072,0,0,38179086.7124023,40472.3938770898,17957313.2529297,27747.2233888928
466,Sangernboden,1738,1738,BE,2,852,0,0,0,241,0,0,147207931.597656,80107.8004770169,69269748.9494629,54962.4082148617
467,Neyruz FR,1740,1740,FR,10,2211,0,0,0,2576,0,0,11842241.2021484,17138.5068663575,5558322.87988281,11742.9496528256
468,Cottens FR,1741,1741,FR,10,2186,0,0,0,1522,0,0,10643006.421875,15962.5300856476,4998144.51855469,10941.223788288
469,Autigny,1742,1742,FR,10,2173,0,0,0,776,0,0,12658556.2138672,21022.6760872131,5947783.7421875,14413.1482106715
470,Chénens,1744,1744,FR,10,2177,0,0,0,867,0,0,8428967.5859375,12854.8427457277,3959881.90576172,8810.57994914643
471,Lentigny,1745,1745,FR,10,2234,0,0,0,1072,0,0,10995732.890625,15187.1371266312,5162521.03125,10408.1084720336
472,Prez-vers-Noréaz,1746,1746,FR,10,2237,0,0,0,1089,0,0,11212721.9345703,14992.3187725868,5259403.0769043,10269.9169400678
473,Corserey,1747,1747,FR,10,2237,0,0,0,422,0,0,7157065.3046875,12335.9101711023,3358766.40112305,8449.03348932174
474,Torny-le-Grand,1748,1748,FR,10,2115,0,0,0,508,0,0,10643370.9296875,16622.9379440483,4995705.08227539,11385.2482882822
475,Middes,1749,1749,FR,10,2115,0,0,0,490,0,0,10977571.8461914,17532.7070567154,5151310.85961914,12011.5603604584
476,Villars-sur-Glâne 1,1752,1752,FR,10,2228,1,2,0.5,12959,15.43329,7.71664,11714547.03125,16327.7458986747,5493051.08129883,11180.906665964
477,Matran,1753,1753,FR,10,2208,0,0,0,1571,0,0,9038817.30322266,15359.9045976064,4239525.09838867,10519.9703304335
478,Avry-Centre FR,1754,1754,FR,10,2174,0,0,0,1945,0,0,13453905.2719727,19270.9855623185,6310116.20556641,13201.0221748076
479,Lovens,1756,1756,FR,10,2234,0,0,0,1008,0,0,11339063.3037109,16050.2669144861,5321261.71362305,10999.2710503453
480,Noréaz,1757,1757,FR,10,2237,0,0,0,724,0,0,15046560.9101563,21803.3997271661,7053407.52075195,14932.9476449635
481,Givisiez,1762,1762,FR,10,2197,0,0,0,3376,0,0,7333273.63671875,11601.7271471573,3436266.67358398,7941.29808506865
482,Granges-Paccot,1763,1763,FR,10,2198,0,0,0,3868,0,0,8572118.70166016,15760.9242444625,4015153.22290039,10789.4462861775
483,Grolley,1772,1772,FR,10,2200,0,0,0,2679,0,0,24127305.0507813,26374.5492143452,11300401.5656738,18050.5928410694
484,Léchelles,1773,1773,FR,10,2053,0,0,0,1126,0,0,25432328.1010742,27452.3275686519,11907259.7883301,18782.6706707307
485,Cousset,1774,1774,FR,10,2029,0,0,0,1468,0,0,18725819.4360352,23793.8563988945,8776029.93505859,16289.7343112489
486,Mannens,1775,1775,FR,10,2029,0,0,0,767,0,0,11092228.1157227,16698.7802907136,5201657.41357422,11434.6851945919
487,Montagny-la-Ville,1776,1776,FR,10,2029,0,0,0,433,0,0,7978625.27490234,16839.0633758167,3737582.59741211,11528.6942250414
488,Belfaux,1782,1782,FR,10,2175,0,0,0,4432,0,0,33813355.2329102,33978.4021830792,15834263.1025391,23254.1631115772
489,Pensier,1783,1783,FR,10,2254,0,0,0,556,0,0,19622688.2788086,30263.5732797538,9178802.53051758,20697.1675899355
490,Courtepin,1784,1784,FR,10,2254,0,0,0,2851,0,0,13999141.6489258,22306.6698978893,6545959.24780273,15252.0918752769
491,Cressier FR,1785,1785,FR,10,2257,0,0,0,1008,0,0,8994772.74804688,18155.7670486493,4201545.08398438,12412.0759049495
492,Sugiez,1786,1786,FR,10,2284,0,0,0,1995,0,0,21962861.3857422,23885.3871691375,10232580.2822266,16306.1122856228
493,Môtier (Vully),1787,1787,FR,10,2284,0,0,0,671,0,0,18178648.0737305,19586.6746253075,8477960.5859375,13379.9044595091
494,Praz (Vully),1788,1788,FR,10,2284,0,0,0,419,0,0,3286643.7421875,7665.88709979545,1532291.0402832,5233.86262156779
495,Lugnorre,1789,1789,FR,10,2284,0,0,0,1004,0,0,11274910.581543,15829.9626160391,5254759.85986328,10805.5142374833
496,Courtaman,1791,1791,FR,10,2254,0,0,0,1439,0,0,2559993.91748047,7011.5463491564,1196993.50024414,4793.46057764629
497,Cordast,1792,1792,FR,10,2262,0,0,0,1290,0,0,13272959.7895508,19862.8585931797,6204283.04931641,13578.6499311556
498,Jeuss,1793,1793,FR,10,2275,0,0,0,436,0,0,9061456.39160156,18811.151667295,4230413.46240234,12856.1489722218
499,Salvenach,1794,1794,FR,10,2275,0,0,0,660,0,0,8298086.41064453,12316.5156020211,3873825.1652832,8415.10725723839
500,Courlevon,1795,1795,FR,10,2275,0,0,0,322,0,0,7263461.85742188,14249.5182364009,3393714.7265625,9743.06069170084
501,Courgevaux,1796,1796,FR,10,2250,0,0,0,1140,0,0,6810817.35595703,15362.3315272635,3180641.07763672,10500.0647908184
502,Münchenwiler,1797,1797,BE,2,669,0,0,0,543,0,0,5299571.10498047,10195.0732895265,2474278.02709961,6965.42074489431
503,Vevey,1800,1800,VD,22,5890,0,1,0,20227,4.94389,0,17991398.3413086,23868.096923296,8544312.60595703,16439.4346406586
504,Le Mont-Pèlerin,1801,1801,VD,22,5882,0,0,0,1056,0,0,12809801.4804688,14114.7038883782,6074029.89233398,9718.64131648882
505,Corseaux,1802,1802,VD,22,5883,0,1,0,2331,42.90004,0,16076551.7802734,20642.2134355067,7634081.96362305,14216.4700468333
506,Chardonne,1803,1803,VD,22,5882,0,0,0,1932,0,0,11560661.0820313,27885.1263825575,5487200.14916992,19201.3200570224
507,Corsier-sur-Vevey,1804,1804,VD,22,5884,0,0,0,2291,0,0,3128829.57666016,10877.1531625204,1484424.40673828,7493.0536533887
508,Jongny,1805,1805,VD,22,5885,0,0,0,1384,0,0,4642088.13134766,13212.7013736544,2201461.23730469,9094.59214161921
509,St-Légier-La Chiésaz,1806,1806,VD,22,5888,0,0,0,5027,0,0,32152092.3623047,35946.4529797259,15246712.5009766,24762.0191782957
510,Blonay,1807,1807,VD,22,5881,0,0,0,6290,0,0,33802602.2392578,39207.7082266904,16036565.2038574,27012.6785673256
511,Les Monts-de-Corsier,1808,1808,VD,22,5884,0,0,0,880,0,0,10648479.234375,19320.2013603622,5047352.31738281,13298.4551052815
512,Fenil-sur-Corsier,1809,1809,VD,22,5884,0,0,0,76,0,0,1315576.85449219,6587.5873511858,623960.818603516,4537.14435955284
513,La Tour-de-Peilz,1814,1814,VD,22,5889,0,3,0,11960,25.08361,0,23932067.2631836,21595.8428834808,11369309.6882324,14879.2794424197
514,Clarens,1815,1815,VD,22,5886,0,0,0,9184,0,0,17385145.9492188,21570.0074419691,8261718.65332031,14861.4491091497
515,Chailly-Montreux Dist,1816,1816,VD,22,5886,0,0,0,1275,0,0,1585838.52197266,7794.41867444177,753041.495605469,5369.25634147017
516,Brent,1817,1817,VD,22,5886,0,1,0,926,107.99136,0,1226021.77978516,5634.23203406626,582146.694580078,3881.18714319132
517,Montreux,1820,1820,VD,22,5886,0,0,0,11219,0,0,34181227.6503906,42550.7408100456,16247446.9990234,29349.128656889
518,Chernex,1822,1822,VD,22,5886,0,0,0,2002,0,0,3309416.00683594,11137.6633297308,1572079.47412109,7677.40185660483
519,Glion,1823,1823,VD,22,5886,0,0,0,656,0,0,5792758.65966797,17151.7162595829,2752250.98803711,11824.9854729541
520,Caux,1824,1824,VD,22,5886,0,0,0,690,0,0,17344721.0444336,19982.3282158136,8239266.9609375,13775.3251224843
521,Villard-sur-Chamby,1832,1832,VD,22,5886,0,0,0,651,0,0,11532489.1977539,21024.2140962751,5475088.44262695,14484.2597207687
522,Les Avants,1833,1833,VD,22,5886,0,0,0,396,0,0,21805045.1308594,24743.7148506014,10349654.814209,17047.0412904311
523,Villeneuve VD,1844,1844,VD,22,5414,0,1,0,5714,17.50088,0,72164110.3725586,50814.4206443075,34327052.1254883,35060.8368404613
524,Noville,1845,1845,VD,22,5408,0,0,0,1241,0,0,42154013.4042969,35096.9162851372,20060199.840332,24213.7395404408
525,Chessel,1846,1846,VD,22,5403,0,0,0,425,0,0,7438089.24365234,12811.2725747515,3544899.46337891,8842.70062497316
526,Rennaz,1847,1847,VD,22,5412,0,0,0,831,0,0,4550778.42822266,10568.8813235637,2167078.36938477,7289.70847676035
527,Roche VD,1852,1852,VD,22,5413,0,0,0,1784,0,0,13641818.1630859,17754.9746771682,6500016.22363281,12259.991133261
528,Yvorne,1853,1853,VD,22,5415,0,0,0,1053,0,0,25609015.730957,31167.148017256,12211529.1083984,21527.6990296693
529,Leysin,1854,1854,VD,22,5407,0,0,0,4017,0,0,39037874.8916016,29753.8332760927,18605666.385498,20535.2362975143
530,Corbeyrier,1856,1856,VD,22,5404,0,0,0,458,0,0,53302886.5605469,41852.1119601549,25384733.9394531,28878.2402286967
531,Aigle,1860,1860,VD,22,5401,0,0,0,10148,0,0,34117300.1147461,34814.2813082191,16283256.7583008,24058.2487006967
532,La Comballaz,1862,1862,VD,22,5410,0,0,0,522,0,0,49168169.9873047,33457.9549981184,23403302.0585938,23084.6036471685
533,Le Sépey,1863,1863,VD,22,5410,0,0,0,611,0,0,31601328.2050781,39313.6594419675,15050049.2861328,27126.6057060466
534,Vers-l'Eglise,1864,1864,VD,22,5411,0,0,0,365,0,0,25115496.3212891,22204.2515402337,11967509.7875977,15327.3328496274
535,Les Diablerets,1865,1865,VD,22,5411,0,0,0,1241,0,0,104018197.962891,45906.1772113038,49591173.0246582,31695.9849195901
536,La Forclaz VD,1866,1866,VD,22,5410,0,0,0,238,0,0,27953028.4428711,28075.6459311558,13327506.9741211,19393.997957084
537,Ollon VD,1867,1867,VD,22,5409,0,2,0,4158,48.10005,0,54137547.3227539,45685.9092980428,25858192.9030762,31580.0569235825
538,Collombey,1868,1868,VS,23,6152,0,0,0,5758,0,0,12842500.4501953,27953.8756609705,6138912.70068359,19327.7963426351
539,Massongex,1869,1869,VS,23,6215,0,0,0,1767,0,0,12291246.2480469,18093.3834177916,5883168.79418945,12515.2336698284
540,Monthey 1 Distribution,1870,1870,VS,23,6153,0,1,0,15096,6.62427,0,33354693.5791016,50403.582489009,15963440.6723633,34864.8272377936
541,Les Giettes,1871,1871,VS,23,6153,0,0,0,2706,0,0,21309176.4204102,22604.1368441971,10202546.0539551,15639.5838858111
542,Troistorrents,1872,1872,VS,23,6156,0,1,0,4087,24.46782,0,36589897.3115234,43928.0305016496,17518135.4289551,30398.5269127
543,Val-d'Illiez,1873,1873,VS,23,6157,0,0,0,2106,0,0,81877386.9604492,49397.9552805457,39254247.1577148,34212.8114312869
544,Champéry,1874,1874,VS,23,6151,0,0,0,1421,0,0,80786600.1489258,41966.7885222074,38777969.9702148,29081.3813150871
545,Morgins,1875,1875,VS,23,6156,0,0,0,828,0,0,40953099.1005859,38042.7486106815,19601911.199707,26321.6157770064
546,Fenalet-sur-Bex,1880,1880,VD,22,5402,0,1,0,7931,12.60875,0,156355120.766113,69176.5370565469,74808486.592041,47863.881461721
547,Gryon,1882,1882,VD,22,5405,0,0,0,1455,0,0,77813630.0776367,46457.1124513798,37176276.0754395,32129.2891326128
548,Villars-sur-Ollon,1884,1884,VD,22,5409,0,0,0,1877,0,0,59478382.1469727,62921.1308645608,28389092.2993164,43480.530178304
549,Chesières,1885,1885,VD,22,5409,0,0,0,1613,0,0,10379199.8295898,17229.2606017645,4955553.24951172,11909.0966944284
550,Mex VS,1890,1890,VS,23,6217,0,3,0,4535,66.15215,0,30775148.5566406,33369.9929873668,14755351.1850586,23106.2134353681
551,Vérossaz,1891,1891,VS,23,6220,0,0,0,829,0,0,29698083.3759766,25654.4760157694,14233202.177002,17755.997735195
552,Lavey-Village,1892,1892,VD,22,5406,0,0,0,962,0,0,29678564.7060547,21583.5709175838,14219461.4702148,14941.6791075617
553,Muraz (Collombey),1893,1893,VS,23,6152,0,0,0,3421,0,0,55774092.9853516,46194.006101743,26651181.5383301,31931.7253563706
554,Vionnaz,1895,1895,VS,23,6158,0,0,0,2217,0,0,16814774.7880859,20974.9314801431,8027663.29003906,14494.4348734311
555,Miex,1896,1896,VS,23,6159,0,1,0,4230,23.64066,0,69916773.5356445,46133.9154567578,33343276.2612305,31877.852858974
556,Bouveret,1897,1897,VS,23,6154,0,0,0,4129,0,0,32812705.6113281,26470.2271657909,15629193.373291,18269.1251820353
557,St-Gingolph,1898,1898,VS,23,6155,0,0,0,1010,0,0,50277462.4746094,40107.9711169732,23937486.9616699,27668.7168797769
558,Torgon,1899,1899,VS,23,6158,0,0,0,536,0,0,26885203.5488281,22943.3391229929,12834354.159668,15856.2856872284
559,Evionnaz,1902,1902,VS,23,6213,0,0,0,1280,0,0,100630087.036621,58732.9767439586,48321353.0029297,40721.7578002699
560,Collonges,1903,1903,VS,23,6211,0,0,0,799,0,0,25425547.7421875,22206.6842142495,12194764.8122559,15377.5841204488
561,Vernayaz,1904,1904,VS,23,6219,0,0,0,1924,0,0,12113406.7290039,23772.5379825994,5819021.34667969,16476.4001761613
562,Dorénaz,1905,1905,VS,23,6212,0,0,0,960,0,0,26117659.5551758,23437.2132159086,12539768.9807129,16234.5532627265
563,Charrat,1906,1906,VS,23,6132,0,0,0,1868,0,0,16344247.2143555,19008.7242562918,7856307.32299805,13175.6433283787
564,Saxon,1907,1907,VS,23,6141,0,0,0,6023,0,0,48096029.2661133,29844.3855478927,23105477.2585449,20689.9281996681
565,Riddes,1908,1908,VS,23,6139,0,0,0,2583,0,0,14863096.0766602,19451.2966524263,7131799.82666016,13477.81002317
566,Mayens-de-Chamoson,1911,1911,VS,23,6022,0,0,0,1124,0,0,82686808.125,49675.3449946552,39609227.920166,34390.0446952089
567,Leytron,1912,1912,VS,23,6135,0,1,0,2476,40.38772,0,14646847.0610352,18842.8500019427,7022936.81689453,13050.899238881
568,Saillon,1913,1913,VS,23,6140,0,1,0,2624,38.10976,0,28889133.2460938,32593.7207335249,13857599.4414063,22583.3869393652
569,Isérables,1914,1914,VS,23,6134,0,0,0,879,0,0,32345595.7685547,37170.2022086232,15532526.9462891,25746.6154014863
570,La Tzoumaz,1918,1918,VS,23,6139,0,0,0,535,0,0,32162758.2807617,31769.9702861057,15454286.6044922,22014.5158366075
571,Martigny 1,1920,1920,VS,23,6136,0,2,0,17997,11.11296,0,45499446.9038086,46461.0605115709,21879552.1455078,32222.249697673
572,Martigny-Croix,1921,1921,VS,23,6137,0,0,0,1862,0,0,66677585.5522461,44442.2204846861,32114612.2722168,30834.0507354822
573,Les Granges (Salvan),1922,1922,VS,23,6218,0,0,0,960,0,0,22058431.1669922,26905.4521875557,10597231.4904785,18653.4272132398
574,Les Marécottes,1923,1923,VS,23,6218,0,0,0,462,0,0,89099894.5600586,53475.4648697404,42854080.5097656,37095.5042098668
575,Le Châtelard VS,1925,1925,VS,23,6214,0,0,0,403,0,0,47475055.3461914,43571.452675922,22862771.3532715,30239.7145825875
576,Fully,1926,1926,VS,23,6133,0,0,0,8808,0,0,78733705.0244141,41391.866910795,37794193.6374512,28676.0290552784
577,Chemin,1927,1927,VS,23,6036,0,0,0,388,0,0,9533863.78613281,22686.1584840463,4588089.25878906,15747.8916938155
578,Ravoire,1928,1928,VS,23,6137,0,0,0,662,0,0,10856757.8603516,14411.1279296762,5222661.54052734,9996.76590728926
579,Trient,1929,1929,VS,23,6142,0,0,0,181,0,0,82042524.1503906,48609.3498915434,39565586.2009277,33747.012168009
580,Bovernier,1932,1932,VS,23,6131,0,1,0,849,117.78563,0,26971416.2895508,29566.8678376016,12991769.8154297,20517.4300468622
581,La Garde (Sembrancher),1933,1933,VS,23,6035,0,0,0,1128,0,0,42227919.6357422,33594.6554603278,20334048.4138184,23314.0403505037
582,Le Châble VS Distribution,1934,1934,VS,23,6031,0,0,0,3033,0,0,46408510.059082,40976.6865505596,22356437.7592773,28423.2090790066
583,Verbier,1936,1936,VS,23,6031,0,3,0,3249,92.3361,0,45877506.5805664,34620.050746351,22068214.3652344,24020.5622399346
584,Orsières,1937,1937,VS,23,6034,0,0,0,2490,0,0,93602532.0952148,58619.2391252933,45149485.3083496,40726.8371163835
585,Champex-Lac,1938,1938,VS,23,6034,0,0,0,302,0,0,27176535.125,21452.4458525181,13102081.296875,14894.9512819448
586,Vollèges,1941,1941,VS,23,6036,0,1,0,1372,72.8863,0,9340580.91894531,14067.5079127694,4495478.79492188,9761.9969653249
587,Levron,1942,1942,VS,23,6036,0,0,0,388,0,0,18132279.3442383,19017.747467313,8720958.41796875,13195.2869189947
588,Praz-de-Fort,1943,1943,VS,23,6034,0,0,0,344,0,0,54557201.8452148,39483.4264431667,26353266.5205078,27460.599518094
589,La Fouly VS,1944,1944,VS,23,6034,0,0,0,172,0,0,165897775.168457,64329.0831962329,80308893.4572754,44755.6744307327
590,Liddes,1945,1945,VS,23,6033,0,1,0,742,134.77089,0,120957051.388184,61973.4783884021,58445276.7719727,43077.366150881
591,Bourg-St-Pierre,1946,1946,VS,23,6032,0,0,0,198,0,0,185854992.626465,64263.6303213668,89993867.8149414,44713.8965425592
592,Versegères,1947,1947,VS,23,6031,0,2,0,1298,154.0832,0,18962727.5732422,28457.1659335057,9142313.15478516,19750.9638648439
593,Lourtier,1948,1948,VS,23,6031,0,1,0,696,143.67816,0,477109988.194336,116063.151740267,230450761.617188,80650.3913607933
594,Sion 4,1950,1950,VS,23,6266,0,1,0,26722,3.74223,0,36937381.847168,36595.3100345686,17685493.734375,25326.9427251667
595,Chamoson,1955,1955,VS,23,6022,0,0,0,3584,0,0,26338635.7880859,30028.6086793207,12623310.9128418,20786.4537604872
596,Ardon,1957,1957,VS,23,6021,0,0,0,3220,0,0,42644624.1538086,34262.1962586707,20416303.9345703,23704.3456720952
597,St-Léonard,1958,1958,VS,23,6246,0,0,0,4063,0,0,13874291.4545898,19422.1775074922,6636780.3515625,13435.904201988
598,Vernamiège,1961,1961,VS,23,6090,0,0,0,247,0,0,15660686.2207031,19965.8992885517,7502878.45483398,13829.8907630598
599,Pont-de-la-Morge (Sion),1962,1962,VS,23,6266,0,0,0,981,0,0,5475215.06347656,12942.9498345755,2621106.93505859,8949.34231362918
600,Vétroz,1963,1963,VS,23,6025,0,1,0,6426,15.56178,0,21779511.1396484,39109.6194419097,10428492.3876953,27051.9184404513
601,Conthey,1964,1964,VS,23,6023,0,0,0,5735,0,0,7424654.88964844,16455.5502461448,3555719.09399414,11382.6771556056
602,Savièse,1965,1965,VS,23,6265,0,0,0,7565,0,0,146224196.319824,81224.1491143941,69798608.3457031,56114.0803122075
603,Ayent,1966,1966,VS,23,6082,0,0,0,3466,0,0,31313909.703125,34434.3419919875,14958880.0568848,23788.5402269645
604,Bramois,1967,1967,VS,23,6266,0,0,0,3703,0,0,8591502.44287109,13684.1130229822,4112599.71020508,9467.74832732404
605,Mase,1968,1968,VS,23,6090,0,0,0,313,0,0,22963167.9667969,24989.7324667638,11007823.5175781,17313.7404588903
606,Liez (St-Martin),1969,1969,VS,23,6087,0,0,0,721,0,0,52566365.6411133,36928.8132910071,25226027.1726074,25587.7164514641
607,Grimisuat,1971,1971,VS,23,6263,0,0,0,3442,0,0,9058690.72460938,14697.430755035,4332772.49536133,10166.2387228715
608,Anzère,1972,1972,VS,23,6082,0,0,0,629,0,0,86307047.1108398,50237.782898853,41151125.612793,34686.5730027537
609,Nax,1973,1973,VS,23,6090,0,0,0,621,0,0,50866680.0883789,46463.0836183107,24373426.5063477,32165.698788084
610,Arbaz,1974,1974,VS,23,6261,0,0,0,1323,0,0,38595331.6015625,30869.1376153506,18430215.0197754,21315.5166826147
611,St-Séverin,1975,1975,VS,23,6023,0,0,0,537,0,0,2514129.93554688,7692.89707787963,1203243.45654297,5320.13976581349
612,Aven,1976,1976,VS,23,6023,0,0,0,2540,0,0,167527075.695801,70780.8029647818,80072338.9362793,48937.0625519282
613,Icogne,1977,1977,VS,23,6239,0,0,0,453,0,0,50407394.6000977,51120.6683843928,24033873.2910156,35290.3923613277
614,Lens,1978,1978,VS,23,6240,0,0,0,1515,0,0,8016069.203125,13603.9456608588,3830526.92504883,9405.02573275393
615,Vex,1981,1981,VS,23,6089,0,0,0,1568,0,0,13913328.1938477,18890.7911737623,6666336.23339844,13073.5890248082
616,Euseigne,1982,1982,VS,23,6084,0,0,0,545,0,0,36571872.371582,32060.2897374316,17558961.6796875,22204.2550901352
617,Lanna,1983,1983,VS,23,6083,0,0,0,793,0,0,58718253.3955078,35284.4275437237,28225814.4299316,24465.6493519342
618,Les Haudères,1984,1984,VS,23,6083,0,0,0,562,0,0,62862526.5390625,35035.5727174708,30262476.0935059,24322.2515522957
619,La Sage,1985,1985,VS,23,6083,0,0,0,361,0,0,157457906.01416,62813.652589232,75879095.5812988,43572.3900030972
620,Arolla,1986,1986,VS,23,6083,0,0,0,69,0,0,156518219.745117,64146.881327271,75536579.6931152,44549.8301330055
621,Hérémence,1987,1987,VS,23,6084,0,0,0,1020,0,0,211565366.105957,83242.7740384341,101829580.575684,57709.0722751803
622,Les Collons,1988,1988,VS,23,6089,0,0,0,195,0,0,9425220.05859375,15062.1489945383,4520784.77832031,10425.1042536687
623,Pravidondaz (Salins),1991,1991,VS,23,6266,0,0,0,1138,0,0,5803818.83886719,11637.9994719501,2780615.52783203,8059.02425053251
624,La Vernaz (Les Agettes),1992,1992,VS,23,6266,0,0,0,546,0,0,15842717.5898438,23553.5951635062,7593591.55444336,16306.9851089528
625,Veysonnaz,1993,1993,VS,23,6267,0,0,0,819,0,0,10938929.7250977,16542.6984888335,5245056.82299805,11456.9300184669
626,Aproz (Nendaz),1994,1994,VS,23,6024,0,0,0,1196,0,0,2899491.47509766,9632.73843807959,1389396.44213867,6671.84008011543
627,Baar (Nendaz),1996,1996,VS,23,6024,0,0,0,2812,0,0,31728327.3076172,41723.35946499,15214701.2077637,28898.9919404067
628,Siviez (Nendaz),1997,1997,VS,23,6024,0,0,0,2875,0,0,139326491.997559,77799.7342171692,66949065.8901367,53908.1541816746
629,Neuchâtel 2 Distribution,2000,2000,NE,24,6458,0,2,0,32695,6.11714,0,75539610.6347656,36858.4006734402,35165869.9829102,25150.4526743817
630,Auvernier,2012,2012,NE,24,6416,0,0,0,1687,0,0,11533982.6791992,18388.4105530938,5372489.60546875,12556.8305819014
631,Colombier NE Caserne,2013,2013,NE,24,6416,0,1,0,5520,18.11594,0,15789846.0458984,24481.7665862073,7357487.97143555,16724.4771125929
632,Bôle,2014,2014,NE,24,6416,0,0,0,1860,0,0,5476800.93310547,11440.2718424901,2551542.55761719,7810.4021475776
